DateTime,Room Name,Actual
2022-10-07 19:00:00,CB06.03.056,3.0
2022-10-07 19:30:00,CB06.03.056,3.0
2022-10-07 20:00:00,CB06.03.056,3.0
2022-10-07 20:30:00,CB06.03.056,3.0
2022-10-07 21:00:00,CB06.03.056,3.0
2022-10-07 21:30:00,CB06.03.056,3.0
2022-10-07 22:00:00,CB06.03.056,3.0
2022-10-07 22:30:00,CB06.03.056,3.0
2022-10-07 23:00:00,CB06.03.056,3.0
2022-10-07 23:30:00,CB06.03.056,3.0
2022-10-08 08:00:00,CB06.03.056,3.0
2022-10-08 08:30:00,CB06.03.056,4.0
2022-10-08 09:00:00,CB06.03.056,36.0
2022-10-08 09:30:00,CB06.03.056,43.0
2022-10-08 10:00:00,CB06.03.056,43.0
2022-10-08 10:30:00,CB06.03.056,28.0
2022-10-08 11:00:00,CB06.03.056,30.0
2022-10-08 11:30:00,CB06.03.056,7.0
2022-10-08 12:00:00,CB06.03.056,0.0
2022-10-08 12:30:00,CB06.03.056,12.0
2022-10-08 13:00:00,CB06.03.056,39.0
2022-10-08 13:30:00,CB06.03.056,39.0
2022-10-08 14:00:00,CB06.03.056,39.0
2022-10-08 14:30:00,CB06.03.056,3.0
2022-10-08 15:00:00,CB06.03.056,0.0
2022-10-08 15:30:00,CB06.03.056,0.0
2022-10-08 16:00:00,CB06.03.056,0.0
2022-10-08 16:30:00,CB06.03.056,0.0
2022-10-10 11:00:00,CB06.03.056,0.0
2022-10-10 11:30:00,CB06.03.056,3.0
2022-10-10 12:00:00,CB06.03.056,3.0
2022-10-10 12:30:00,CB06.03.056,3.0
2022-10-10 14:00:00,CB06.03.056,12.0
2022-10-10 14:30:00,CB06.03.056,21.0
2022-10-10 15:00:00,CB06.03.056,23.0
2022-10-10 15:30:00,CB06.03.056,22.0
2022-10-10 16:00:00,CB06.03.056,41.0
2022-10-10 16:30:00,CB06.03.056,42.0
2022-10-10 17:00:00,CB06.03.056,35.0
2022-10-10 17:30:00,CB06.03.056,7.0
2022-10-11 13:00:00,CB06.03.056,0.0
2022-10-11 13:30:00,CB06.03.056,0.0
2022-10-12 09:00:00,CB06.03.056,0.0
2022-10-12 09:30:00,CB06.03.056,0.0
2022-10-12 10:00:00,CB06.03.056,0.0
2022-10-12 10:30:00,CB06.03.056,0.0
2022-10-12 11:00:00,CB06.03.056,0.0
2022-10-12 11:30:00,CB06.03.056,0.0
2022-10-12 12:00:00,CB06.03.056,0.0
2022-10-12 13:00:00,CB06.03.056,20.0
2022-10-12 13:30:00,CB06.03.056,22.0
2022-10-12 14:00:00,CB06.03.056,17.0
2022-10-12 17:00:00,CB06.03.056,3.0
2022-10-12 17:30:00,CB06.03.056,3.0
2022-10-13 09:30:00,CB06.03.056,20.0
2022-10-13 10:00:00,CB06.03.056,21.0
2022-10-13 10:30:00,CB06.03.056,20.0
2022-10-13 13:00:00,CB06.03.056,25.0
2022-10-13 13:30:00,CB06.03.056,26.0
2022-10-13 14:00:00,CB06.03.056,12.0
2022-10-13 14:30:00,CB06.03.056,9.0
2022-10-13 15:00:00,CB06.03.056,74.0
2022-10-13 15:30:00,CB06.03.056,71.0
2022-10-13 17:00:00,CB06.03.056,48.0
2022-10-13 17:30:00,CB06.03.056,50.0
2022-10-13 18:00:00,CB06.03.056,21.0
2022-10-14 09:00:00,CB06.03.056,25.0
2022-10-14 09:30:00,CB06.03.056,31.0
2022-10-17 10:30:00,CB06.03.056,6.0
2022-10-17 11:00:00,CB06.03.056,6.0
2022-10-17 11:30:00,CB06.03.056,0.0
2022-10-17 12:00:00,CB06.03.056,6.0
2022-10-17 12:30:00,CB06.03.056,11.0
2022-10-17 13:00:00,CB06.03.056,54.0
2022-10-17 13:30:00,CB06.03.056,54.0
2022-10-17 14:00:00,CB06.03.056,23.0
2022-10-17 14:30:00,CB06.03.056,22.0
2022-10-17 15:00:00,CB06.03.056,68.0
2022-10-17 15:30:00,CB06.03.056,62.0
2022-10-17 16:00:00,CB06.03.056,46.0
2022-10-17 16:30:00,CB06.03.056,25.0
2022-10-17 17:00:00,CB06.03.056,0.0
2022-10-17 18:00:00,CB06.03.056,52.0
2022-10-17 18:30:00,CB06.03.056,53.0
2022-10-17 19:00:00,CB06.03.056,53.0
2022-10-17 19:30:00,CB06.03.056,0.0
2022-10-17 20:00:00,CB06.03.056,0.0
2022-10-17 20:30:00,CB06.03.056,0.0
2022-10-18 11:00:00,CB06.03.056,6.0
2022-10-18 11:30:00,CB06.03.056,5.0
2022-10-18 12:00:00,CB06.03.056,6.0
2022-10-18 13:00:00,CB06.03.056,0.0
2022-10-18 13:30:00,CB06.03.056,0.0
2022-10-18 17:00:00,CB06.03.056,0.0
2022-10-18 17:30:00,CB06.03.056,5.0
2022-10-18 18:00:00,CB06.03.056,9.0
2022-10-18 18:30:00,CB06.03.056,5.0
2022-10-18 19:00:00,CB06.03.056,6.0
